comment_id,Texto,Sentiment,Hashtag_1,Hashtag_2,Retweets,Likes,User_id,Comment_Date,Day_Time
590,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",Contentment,#FriendshipGoals,#SeniorBonding,28,55,589,18-06-23,11:30:00
591,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour",Joy,#CherishedPlaces,#SeniorTravel,22,45,590,19-06-23,16:30:00
592,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging",Joy,#MusicHarmony,#SeniorVoices,20,40,591,20-06-23,14:20:00
593,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind",Contentment,#MindfulLiving,#SeniorCalm,18,35,592,21-06-23,19:00:00
594,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty",Contentment,#NatureWonders,#SeniorGarden,25,50,337,22-06-23,13:45:00
595,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers",Contentment,#LifeWellLived,#SeniorWine,28,55,594,23-06-23,18:45:00
596,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry",Joy,#CreativityAtAnyAge,#SeniorCreativity,22,45,595,24-06-23,16:15:00
597,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",Gratitude,#LifetimeExperiences,#SeniorMemoir,35,70,596,25-06-23,20:30:00
598,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning",Curiosity,#LifetimeAdventure,#SeniorCuriosity,30,60,597,26-06-23,14:00:00
599,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking",Contentment,#KitchenMemories,#SeniorCulinary,20,40,598,27-06-23,17:45:00
600,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer",Joy,#OutdoorBeauty,#SeniorClicks,18,35,599,28-06-23,22:15:00
601,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic",Joy,#TimelessTunes,#SeniorJazz,25,50,600,29-06-23,16:30:00
602,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter",Gratitude,#SoulfulWriting,#SeniorReflections,28,55,601,30-06-23,19:30:00
603,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer",Excitement,#DiscoverNewPlaces,#SeniorTravel,30,60,602,01-07-23,14:00:00
604,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides",Joy,#RoadTripDownMemoryLane,#SeniorCars,22,45,603,02-07-23,18:30:00
605,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener",Joy,#GardenFriends,#SeniorGreenThumb,28,55,604,03-07-23,12:45:00
606,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost",Contentment,#HeartwarmingMoments,#SeniorFamily,35,70,605,04-07-23,17:00:00
607,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer",Joy,#DanceLife,#SeniorMoves,18,35,606,05-07-23,20:15:00
608,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover",Joy,#CreativeExpressions,#SeniorArt,25,50,607,06-07-23,14:30:00
609,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders",Joy,#BookishTalks,#SeniorBookworms,22,45,608,07-07-23,19:45:00
610,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy",Contentment,#FriendshipSunshine,#SeniorMemories,30,60,609,08-07-23,16:00:00
611,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor",Joy,#StagePassion,#SeniorTheater,20,40,610,09-07-23,22:30:00
612,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker",Excitement,#NatureTrailBlazer,#SeniorExplorer,28,55,611,10-07-23,14:20:00
613,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer,Gratitude,#LifeInPictures,#SeniorExhibition,22,45,612,11-07-23,18:45:00
614,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist",Excitement,#OpenRoadAdventures,#SeniorCycling,25,50,613,12-07-23,13:45:00
615,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",Joy,#AgedToPerfection,#SeniorCheers,35,70,614,13-07-23,20:00:00
616,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer",Joy,#GracefulMoves,#SeniorDance,20,40,615,14-07-23,16:15:00
617,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist",Joy,#CommunityArt,#SeniorCreativity,28,55,616,15-07-23,19:30:00
618,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing",Gratitude,#FriendshipAdventures,#SeniorNostalgia,30,60,617,16-07-23,14:00:00
619,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer",Curiosity,#CelestialWonders,#SeniorAstronomy,18,35,618,17-07-23,22:15:00
620,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover",Joy,#TimelessTunes,#SeniorJazz,25,50,619,18-07-23,16:30:00
621,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog",Gratitude,#LifeLessons,#SeniorBlog,22,45,620,19-07-23,19:45:00
622,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner",Excitement,#RunForACause,#SeniorSupport,30,60,621,20-07-23,17:00:00
623,"Survived a challenging physics exam. Equations, you won't defeat me!",Relief,#PhysicsSurvivor,#HighSchoolAdventures,20,40,622,01-08-23,13:30:00
624,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder,Excitement,#CodingAdventure,#HighSchoolCoderLife,25,50,623,02-08-23,14:45:00
625,"Joined the school debate team. Words are my weapons, and I'm ready for battle!",Excitement,#DebateWarrior,#HighSchoolDebater,18,35,624,03-08-23,12:15:00
626,"Started a photography club at school. Capturing moments, one snapshot at a time!",Joy,#PhotographyClub,#HighSchoolPhotographer,22,45,625,04-08-23,16:30:00
627,"Daydreaming about the upcoming prom. The dress, the dance ??? it's a fairytale in the making!",Excitement,#PromDreams,#HighSchoolFairytale,30,60,626,05-08-23,19:45:00
628,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air!,Positive,#OutdoorClassroom,#HighSchoolExplorer,28,55,627,06-08-23,14:00:00
629,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist",Embarrassed,#ArtisticMishaps,#HighSchoolArt,22,45,628,07-08-23,19:45:00
630,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!,Excitement,#SkaterLife,#HighSchoolSkater,30,60,629,08-08-23,16:00:00
631,Bonding with friends over the latest K-pop sensation. Fangirling at its finest!,Joy,#KpopFangirl,#HighSchoolMusic,20,40,630,09-08-23,22:30:00
632,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard!,Joy,#ChemistryWizard,#HighSchoolScientist,28,55,631,10-08-23,14:20:00
633,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved!,Joy,#BirthdayParty,#HighSchoolCelebration,22,45,632,11-08-23,18:45:00
634,"Joined the drama club to unleash my inner actor. Lights, camera, action!",Excitement,#DramaClubStar,#HighSchoolActor,25,50,633,12-08-23,13:45:00
635,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!,Excitement,#FantasyBookNerd,#HighSchoolReader,35,70,634,13-08-23,20:00:00
636,Mastering the art of the perfect doodle during boring classes. Doodles: A+!,Joy,#DoodleMaster,#HighSchoolArt,20,40,635,14-08-23,16:15:00
637,Attempting to break the school record for the longest handstand. Wish me luck!,Excitement,#HandstandChallenge,#HighSchoolAthlete,28,55,636,15-08-23,19:30:00
638,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!,Mischievous,#SnackSmuggler,#HighSchoolSnacks,30,60,637,16-08-23,14:00:00
639,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,Excitement,#SleepoverFun,#HighSchoolMemories,18,35,638,17-08-23,22:15:00
640,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed!",Embarrassed,#DanceFail,#HighSchoolTikTok,25,50,639,18-08-23,16:30:00
641,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,Embarrassed,#SocialMediaBlunder,#HighSchoolAwkward,22,45,640,19-08-23,19:45:00
642,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent!,Embarrassed,#CrushFail,#HighSchoolEmbarrassment,30,60,641,20-08-23,17:00:00
643,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!,Joy,#PaperPlaneExpert,#HighSchoolArt,15,30,642,21-08-23,15:45:00
644,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill!,Excitement,#TextbookJuggling,#HighSchoolSkills,22,40,643,22-08-23,12:30:00
645,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated!,Mischievous,#SnackNinja,#HighSchoolSnacks,28,55,644,23-08-23,16:45:00
646,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement!,Excitement,#SurpriseAdventure,#HighSchoolFun,20,38,645,24-08-23,18:20:00
647,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing!,Joy,#RainDance,#HighSchoolJoy,25,50,646,25-08-23,14:15:00
648,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment!,Embarrassed,#TextingFail,#HighSchoolAwkward,18,35,647,26-08-23,17:30:00
649,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?,Embarrassed,#MagicFail,#HighSchoolMagic,22,45,648,27-08-23,20:45:00
650,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+!,Joy,#OrigamiMaster,#HighSchoolArt,18,36,649,28-08-23,16:00:00
651,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!,Excitement,#HackySackChallenge,#HighSchoolAthlete,26,48,650,29-08-23,13:45:00
652,Creating a secret handshake with friends. Friendship level: Expert!,Joy,#FriendshipGoals,#HighSchoolMemories,20,40,651,30-08-23,17:30:00
653,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty!,Excitement,#BurgerQuest,#HighSchoolFoodie,24,42,652,31-08-23,20:15:00
654,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making!,Joy,#StandUpComedy,#HighSchoolTalent,21,39,653,01-09-23,14:45:00
655,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment!,Embarrassed,#LoveLetterFail,#HighSchoolAwkward,17,33,654,02-09-23,18:30:00
656,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated!,Excitement,#ScienceGeek,#HighSchoolExperiments,23,44,655,03-09-23,22:00:00
657,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver!,Joy,#FriendshipBracelets,#HighSchoolCrafts,19,37,656,04-09-23,15:15:00
658,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway!,Excitement,#CartwheelChallenge,#HighSchoolAthlete,27,52,657,05-09-23,12:30:00
659,Organizing a movie marathon with friends. Popcorn and cinematic adventures await!,Joy,#MovieNight,#HighSchoolMemories,22,43,658,06-09-23,16:45:00
660,Experimenting with a new hair color. A bold change for a bold semester!,Excitement,#HairExperiment,#HighSchoolStyle,20,39,659,07-09-23,18:20:00
661,Building a time capsule to capture memories for the future. Time-traveling emotions!,Joy,#TimeCapsule,#HighSchoolNostalgia,26,48,660,08-09-23,14:15:00
662,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start!,Embarrassed,#FirstDayOops,#HighSchoolEmbarrassment,16,32,661,09-09-23,17:30:00
663,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up!,Excitement,#HealthyLiving,#HighSchoolWellness,23,42,662,10-09-23,20:45:00
664,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments.,Sad,#SchoolChallenges,#HighSchoolStruggles,15,28,663,11-09-23,15:45:00
665,Encountered some mean-spirited comments online. Dealing with online hate is never easy.,Hate,#OnlineHate,#HighSchoolReality,18,36,664,12-09-23,12:30:00
666,Had a bad day at school. Everything seems to be going wrong.,Bad,#BadDay,#HighSchoolBlues,20,40,665,13-09-23,16:45:00
667,Feeling down after not making the sports team. Disappointment lingers.,Sad,#Disappointment,#HighSchoolSports,17,34,666,14-09-23,18:20:00
668,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch.,Hate,#CafeteriaDrama,#HighSchoolTension,21,41,667,15-09-23,14:15:00
669,Received a not-so-great grade on a major project. Academic frustration setting in.,Bad,#AcademicFrustration,#HighSchoolStress,19,38,668,16-09-23,17:30:00
670,Dealing with a personal setback. Sometimes life throws unexpected challenges.,Sad,#LifeChallenges,#HighSchoolStruggles,22,44,669,17-09-23,20:45:00
671,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected.,Sad,#LonelyNights,#HighSchoolEmotions,16,31,670,18-09-23,22:00:00
672,Experiencing cyberbullying. Hateful messages online are disheartening.,Hate,#StopCyberbullying,#HighSchoolReality,14,27,671,19-09-23,15:15:00
673,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck.,Bad,#BadLuck,#HighSchoolWeather,18,35,672,20-09-23,12:30:00
674,Missing an important event due to unforeseen circumstances. A day filled with sadness.,Sad,#MissedChances,#HighSchoolRegret,20,39,673,21-09-23,16:45:00
675,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful.,Hate,#RumorMills,#HighSchoolDrama,23,46,674,22-09-23,18:20:00
676,Got a flat tire on the way to an important meeting. Talk about a series of bad events!,Bad,#BadLuckDay,#HighSchoolStruggles,25,50,675,23-09-23,14:15:00
677,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad.,Sad,#SayingGoodbye,#HighSchoolEmotions,21,42,676,24-09-23,17:30:00
678,Facing rejection from a dream college. Disheartened but determined to explore other paths.,Sad,#CollegeDreams,#HighSchoolJourney,19,37,677,25-09-23,20:45:00
679,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun.,Hate,#OnlineGaming,#HighSchoolGamer,16,32,678,26-09-23,14:15:00
680,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence.,Bad,#BadHairDay,#HighSchoolConfidence,18,36,679,27-09-23,17:30:00
681,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.,Sad,#ProjectStruggles,#HighSchoolHardships,21,41,680,28-09-23,22:00:00
682,Experiencing hate comments for expressing personal opinions. Online negativity prevails.,Hate,#OnlineOpinions,#HighSchoolCriticism,24,48,681,29-09-23,15:45:00
683,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!,Bad,#TechIssues,#HighSchoolTech,22,43,682,30-09-23,18:20:00
684,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.,Sad,#MissedMoments,#HighSchoolRegret,20,39,683,01-10-23,14:15:00
685,Trying out a new study technique for upcoming exams. Exploring different learning strategies.,Neutral,#StudyStrategies,#HighSchoolExams,23,42,684,02-10-23,16:45:00
686,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness.,Neutral,#EnvironmentalEfforts,#HighSchoolCommunity,26,50,685,03-10-23,12:30:00
687,Sharing favorite book recommendations with classmates. Building a mini book club.,Neutral,#BookClub,#HighSchoolReads,19,38,686,04-10-23,18:20:00
688,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen.,Neutral,#BakingAdventures,#HighSchoolBakes,21,43,687,05-10-23,14:15:00
689,Collaborating on a school project with peers. Teamwork makes the dream work.,Neutral,#Teamwork,#HighSchoolProjects,18,36,688,06-10-23,17:30:00
690,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.,Neutral,#SchoolClubs,#HighSchoolInterests,22,45,689,07-10-23,20:45:00
691,Exploring a new part-time job opportunity for gaining work experience. Career development in progress.,Neutral,#CareerDevelopment,#HighSchoolJobs,24,48,690,08-10-23,15:15:00
692,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.,Neutral,#SchoolEvents,#HighSchoolConnectivity,20,40,691,09-10-23,22:00:00
693,Exploring a new hobby of photography during free time. Capturing moments through a lens.,Neutral,#PhotographyJourney,#HighSchoolHobbies,25,49,692,10-10-23,14:15:00
694,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers.,Neutral,#ScienceFair,#HighSchoolScience,19,37,693,11-10-23,16:45:00
695,Attending a workshop on time management to enhance organizational skills. Striving for efficiency.,Neutral,#EfficiencyGoals,#HighSchoolSkills,23,44,694,12-10-23,18:20:00
696,Volunteering at a local charity event to give back to the community. Contributing to social causes.,Neutral,#CommunityService,#HighSchoolVolunteer,20,39,695,13-10-23,12:30:00
697,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action.,Neutral,#TeamSpirit,#HighSchoolProjects,18,35,696,14-10-23,17:30:00
698,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress.,Neutral,#DebateSkills,#HighSchoolIntellect,22,43,697,15-10-23,20:45:00
699,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around!,Happy,#SurpriseParty,#HighSchoolCelebration,27,52,698,16-10-23,15:45:00
700,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles!,Happy,#CodingTriumph,#HighSchoolTech,24,48,699,17-10-23,12:30:00
701,Attending a school talent show to support classmates. Applauding the diverse talents on display!,Happy,#TalentShow,#HighSchoolEntertainment,19,38,700,18-10-23,16:45:00
702,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes!",Happy,#NatureAdventures,#HighSchoolFriends,21,42,701,19-10-23,18:20:00
703,Winning a friendly sports competition against rival schools. Victory celebrations in full swing!,Happy,#SportsTriumph,#HighSchoolAthletics,26,50,702,20-10-23,14:15:00
704,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!,Happy,#GlobalFriendship,#HighSchoolCorrespondence,23,45,703,21-10-23,17:30:00
705,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity!,Happy,#ArtCollaboration,#HighSchoolCreativity,22,43,704,22-10-23,20:45:00
706,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!,Happy,#ArtisticExpression,#HighSchoolCreativity,23,44,705,10-11-15,16:45:00
707,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!,Happy,#AthleticAchievement,#HighSchoolSports,26,51,706,14-09-16,12:30:00
708,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,Happy,#ScienceFairWinner,#HighSchoolScience,20,39,707,18-08-17,18:20:00
709,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company!",Happy,#SurpriseCelebration,#HighSchoolFriendship,25,48,708,22-06-18,14:15:00
710,Successfully fundraising for a school charity initiative. The joy of giving back to the community!,Happy,#CommunityGiving,#HighSchoolPhilanthropy,22,42,709,05-04-19,17:30:00
711,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food!",Happy,#CulturalCelebration,#HighSchoolUnity,21,43,710,29-02-20,20:45:00
712,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces!",Happy,#VirtualEntertainment,#HighSchoolPositivity,24,47,711,15-11-20,15:15:00
